,price,model_year,model,condition,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed
35934,9900,2007,toyota 4runner,good,6,gas,124889,automatic,SUV,silver,1,2018-07-23,45
35935,13900,2012,ford expedition,good,8,gas,126008,automatic,wagon,white,1,2018-11-14,55
35936,5799,2011,ford escape,good,4,gas,126072,automatic,wagon,white,1,2018-06-07,103
35937,18999,2013,jeep wrangler unlimited,good,6,gas,99400,automatic,wagon,black,1,2019-03-05,94
35938,10747,2014,subaru forester,excellent,4,gas,184141,automatic,SUV,blue,1,2018-10-07,29
35939,7900,2004,gmc sierra 1500,good,8,gas,199000,automatic,truck,black,1,2018-12-12,44
35940,8300,2006,toyota tundra,good,8,gas,223100,automatic,pickup,grey,0,2018-05-28,19
35941,8990,2013,ford f-150,excellent,6,gas,157000,automatic,truck,white,0,2018-09-27,64
35942,2300,2012,ford fusion,excellent,4,gas,200000,automatic,sedan,yellow,1,2018-12-02,10
35943,3300,2003,honda accord,good,4,gas,167335,automatic,sedan,grey,0,2019-02-04,41
35944,5000,2011,ford fusion se,good,4,gas,94811,automatic,sedan,grey,0,2019-03-30,5
35945,5800,2006,toyota highlander,excellent,5,gas,148177,automatic,SUV,silver,0,2018-07-25,80
35946,16950,2018,dodge grand caravan,excellent,6,gas,109298,automatic,mini-van,black,0,2018-05-15,19
35947,8850,2017,nissan sentra,excellent,4,gas,14000,automatic,sedan,blue,0,2018-11-04,73
35948,13900,2016,toyota camry,good,4,gas,60035,automatic,sedan,custom,0,2018-11-18,76
35949,7500,2012,honda accord,excellent,4,gas,59000,automatic,sedan,black,0,2018-09-12,84
35950,26000,2017,ford mustang gt coupe 2d,good,8,gas,33528,other,coupe,yellow,0,2018-05-29,20
35951,4500,1995,chevrolet silverado 1500,fair,8,gas,222222,automatic,truck,green,1,2018-06-01,90
35952,12950,2016,subaru outback,excellent,4,gas,123500,automatic,SUV,silver,1,2018-08-02,63
35953,24900,2015,chevrolet colorado,good,6,gas,60611,automatic,truck,red,1,2019-04-15,61
35954,18000,2012,ford f150 supercrew cab xlt,excellent,8,gas,115169,automatic,truck,red,1,2018-09-17,170
35955,3450,2006,honda accord,excellent,4,gas,141,automatic,coupe,grey,0,2018-08-19,154
35956,17500,2008,jeep wrangler,good,6,gas,124058,automatic,wagon,silver,1,2018-07-29,46
35957,2200,2011,gmc sierra 1500,good,6,gas,298,automatic,pickup,white,0,2018-07-01,47
35958,5700,2010,honda accord,excellent,4,gas,151000,automatic,sedan,grey,0,2019-01-05,3
35959,8850,2016,ford focus se,excellent,4,gas,18000,automatic,sedan,grey,0,2018-06-19,12
35960,8950,2015,ford fusion,good,4,gas,90770,automatic,sedan,black,0,2019-02-01,33
35961,38900,2017,ford f-250 super duty,excellent,8,gas,72796,automatic,truck,white,1,2018-06-02,39
35962,4300,2002,ram 1500,good,8,gas,148132,automatic,pickup,silver,1,2018-10-20,35
35963,2500,2009,volkswagen jetta,good,5,gas,107000,automatic,sedan,silver,0,2018-07-02,25
35964,18950,2017,nissan maxima,like new,6,gas,34473,automatic,sedan,black,0,2018-09-07,28
35965,24900,2017,toyota tacoma,excellent,6,gas,71000,automatic,pickup,black,0,2018-06-21,34
35966,18900,2015,ford f-150,excellent,8,gas,103767,automatic,truck,blue,1,2018-11-04,66
35967,6995,2006,ford f-150,good,8,gas,140146,automatic,pickup,blue,1,2019-03-01,68
35968,16595,2012,bmw x5,excellent,8,gas,73705,automatic,SUV,white,1,2019-01-27,11
35969,18999,2000,ram 3500,excellent,6,diesel,43600,automatic,pickup,green,0,2019-01-02,27
35970,6950,2006,ford f-150,excellent,8,gas,121928,automatic,truck,red,1,2018-11-30,16
35971,11500,2010,ford f150,good,8,gas,109000,automatic,truck,white,1,2019-04-19,64
35972,8995,2005,chevrolet suburban,good,8,gas,142672,automatic,SUV,white,0,2019-02-22,93
35973,2000,2005,chevrolet silverado,fair,8,gas,193800,automatic,truck,black,0,2019-02-14,18
35974,16495,2008,ford f250 super duty,excellent,8,diesel,90517,automatic,truck,white,1,2018-10-02,43
35975,4495,2010,kia soul,good,4,gas,107959,automatic,sedan,brown,0,2019-01-05,135
35976,14995,2015,honda accord,good,6,gas,59815,automatic,sedan,black,0,2019-02-23,34
35977,13300,2017,dodge grand caravan,excellent,6,gas,90924,automatic,mini-van,red,0,2018-06-13,5
35978,19600,2012,cadillac escalade,like new,8,gas,128,automatic,SUV,black,1,2019-02-04,108
35979,8995,2011,honda pilot,excellent,6,gas,174000,automatic,SUV,grey,1,2018-07-24,70
35980,4650,2012,nissan versa,good,4,gas,85690,automatic,sedan,grey,0,2018-07-14,19
35981,3500,2000,ford f-150,good,8,gas,229200,automatic,truck,red,1,2018-12-20,44
35982,4800,2000,toyota tacoma,good,4,gas,136000,automatic,truck,silver,1,2018-11-26,14
35983,4895,2010,honda civic lx,excellent,4,gas,174182,automatic,sedan,grey,0,2018-08-24,77
35984,6395,2008,toyota camry le,excellent,4,gas,119417,automatic,sedan,grey,0,2019-04-01,31
35985,5900,2010,chevrolet traverse,good,6,gas,123123,automatic,SUV,silver,0,2019-02-07,15
35986,25000,2011,ford f-150,excellent,6,gas,118000,automatic,truck,red,0,2018-11-03,38
35987,6500,2003,ford f150,good,8,gas,69000,automatic,truck,white,1,2019-03-09,126
35988,14995,2014,chevrolet camaro,good,6,gas,62864,automatic,convertible,red,0,2019-03-20,30
35989,6000,2011,toyota camry,excellent,4,gas,130000,automatic,sedan,white,0,2018-08-11,48
35990,16500,2005,chevrolet silverado 1500,like new,8,gas,65000,automatic,pickup,custom,0,2019-03-30,23
35991,7500,2011,ford mustang,good,6,gas,75000,manual,coupe,black,0,2018-11-14,5
35992,3700,2002,honda accord,good,6,gas,181480,automatic,sedan,green,0,2019-04-18,27
35993,4500,2006,honda civic,good,4,gas,175478,manual,sedan,blue,0,2018-11-09,17
35994,2895,2001,toyota camry le,good,4,gas,208148,automatic,sedan,silver,0,2018-07-29,64
35995,12450,2012,gmc sierra,good,8,gas,166500,automatic,truck,black,1,2018-10-09,16
35996,9500,2016,kia sorento,excellent,4,gas,122000,automatic,SUV,grey,1,2018-12-17,18
35997,15450,2016,ford edge,excellent,4,gas,82227,automatic,SUV,red,1,2019-03-08,36
35998,11600,2016,ford escape,excellent,4,gas,106000,automatic,SUV,white,0,2018-10-18,24
35999,17800,2011,ram 2500,good,6,diesel,195000,manual,truck,grey,1,2018-07-08,27
36000,11950,2008,toyota highlander,good,4,gas,111345,automatic,wagon,custom,0,2018-09-14,42
36001,6650,2010,nissan altima,good,4,gas,134867,automatic,sedan,silver,0,2018-08-17,51
36002,2600,2012,volkswagen jetta,good,4,gas,164635,manual,sedan,white,0,2018-06-05,26
36003,25995,2018,ram 2500,excellent,8,gas,19800,automatic,pickup,white,1,2019-04-08,38
36004,27999,2014,gmc sierra 1500,like new,8,gas,52000,automatic,truck,white,1,2018-05-11,72
36005,22899,2012,ram 1500,like new,8,gas,59000,automatic,truck,black,1,2018-07-22,71
36006,38899,2014,ram 2500,like new,6,diesel,73800,automatic,truck,grey,1,2019-01-22,50
36007,25499,2007,ram 2500,like new,6,diesel,108900,automatic,truck,silver,1,2018-07-01,43
36008,22899,2015,ford f-150,like new,8,gas,97000,automatic,truck,white,1,2019-04-19,29
36009,14490,2005,ford f-250,good,8,gas,86000,automatic,truck,white,0,2019-04-12,36
36010,23299,2013,ford f-150,like new,8,gas,121928,automatic,truck,white,1,2018-08-21,70
36011,16500,2015,ford f-150,good,6,gas,121928,automatic,truck,white,0,2018-11-03,39
36012,23999,2014,chevrolet camaro,excellent,8,gas,53831,manual,coupe,black,0,2019-04-14,33
36013,28899,2014,chevrolet suburban,like new,8,gas,65000,automatic,SUV,black,1,2019-03-05,10
36014,16199,2010,chevrolet tahoe,like new,8,gas,104800,automatic,SUV,grey,1,2018-10-10,34
36015,16999,2017,jeep cherokee,like new,6,gas,70000,automatic,wagon,white,1,2018-07-06,47
36016,30699,2016,chevrolet tahoe,like new,8,gas,83000,automatic,SUV,white,1,2019-03-23,26
36017,29299,2015,chevrolet tahoe,like new,8,gas,89000,automatic,SUV,grey,1,2018-08-21,55
36018,18699,2011,gmc sierra 1500,like new,8,gas,104000,automatic,truck,white,1,2018-05-02,47
36019,28699,2013,jeep wrangler unlimited,like new,6,gas,34000,automatic,SUV,white,1,2018-11-05,23
36020,17999,2016,chrysler 300,like new,6,gas,74900,automatic,sedan,white,1,2018-07-21,80
36021,12999,2005,chevrolet silverado 1500,like new,8,gas,74000,automatic,truck,black,1,2019-02-25,51
36022,20999,2012,ram 1500,like new,8,gas,86000,automatic,truck,silver,1,2019-01-01,67
36023,47950,2019,ford expedition,excellent,6,gas,32529,automatic,SUV,grey,1,2019-01-16,63
36024,3995,2007,chevrolet impala,good,6,gas,193009,automatic,sedan,white,0,2018-05-21,4
36025,6500,2009,honda cr-v,excellent,4,gas,115000,automatic,SUV,blue,1,2018-08-10,60
36026,25900,2011,ford f-250 sd,good,8,diesel,137576,automatic,truck,white,1,2018-08-11,25
36027,5000,1986,chevrolet corvette,excellent,8,gas,660000,automatic,coupe,brown,0,2018-09-22,38
36028,5900,2012,ford fusion se,good,4,gas,135500,automatic,sedan,grey,0,2018-05-15,46
36029,5500,2013,hyundai elantra,good,4,gas,124654,automatic,sedan,white,0,2019-04-01,32
36030,5500,2010,toyota rav4,good,4,gas,183000,automatic,SUV,grey,1,2018-06-18,55
36031,7450,2014,chevrolet malibu,good,4,gas,99896,automatic,sedan,blue,0,2018-08-10,19
36032,14500,2003,ford f350 super duty,good,8,diesel,131000,manual,pickup,grey,1,2018-10-30,15
36033,5500,2006,ford f-150,excellent,8,gas,68266,automatic,truck,silver,0,2018-06-11,27
36034,24950,2017,ford explorer,excellent,6,gas,56997,automatic,SUV,white,1,2018-05-09,12
36035,2995,2001,chevrolet impala,excellent,6,gas,179307,automatic,sedan,blue,0,2018-06-07,34
36036,9995,1997,ford f350,good,8,diesel,216000,manual,truck,white,0,2018-12-05,66
36037,26000,2014,toyota tacoma,excellent,6,gas,51335,automatic,truck,red,1,2018-10-20,80
36038,4500,2010,volkswagen jetta,excellent,4,gas,136296,automatic,sedan,red,0,2019-01-17,40
36039,19900,2012,ram 2500,good,8,diesel,217250,automatic,truck,black,1,2018-10-21,10
36040,750,2000,honda odyssey,fair,6,gas,213872,automatic,mini-van,brown,0,2018-10-29,56
36041,2400,2000,honda accord,good,6,gas,176713,automatic,coupe,silver,0,2019-01-19,44
36042,6975,2007,gmc sierra 1500,excellent,8,gas,228409,automatic,truck,white,0,2018-09-11,118
36043,4500,2006,nissan murano,like new,6,gas,145,automatic,SUV,grey,0,2018-05-30,99
36044,6750,2003,toyota tacoma,good,6,gas,150000,automatic,truck,red,0,2018-08-02,15
36045,25900,2014,gmc sierra 2500hd,good,8,diesel,164987,automatic,truck,black,1,2019-01-11,31
36046,8500,2002,ford f-150,good,8,gas,121928,automatic,truck,grey,1,2019-01-14,47
36047,2750,2002,chevrolet impala,excellent,6,gas,64000,automatic,sedan,white,0,2018-07-15,40
36048,5000,2005,chevrolet silverado,good,8,gas,145000,automatic,pickup,white,0,2018-11-21,26
36049,4500,2007,honda accord,good,6,gas,120331,automatic,sedan,blue,0,2019-01-16,25
36050,15900,2007,ram 3500,good,8,diesel,142650,automatic,truck,black,0,2018-07-13,33
36051,11995,2016,jeep cherokee,excellent,6,gas,100160,automatic,SUV,white,1,2018-10-13,65
36052,3995,2001,honda civic,good,4,gas,306692,manual,sedan,silver,0,2018-05-28,21
36053,1200,1998,ford expedition,like new,8,gas,415000,automatic,SUV,silver,1,2018-10-12,42
36054,12995,2018,ford fusion,excellent,4,gas,16858,automatic,sedan,blue,0,2019-02-05,34
36055,27992,2009,honda pilot,like new,6,gas,134403,automatic,wagon,black,0,2019-01-10,19
36056,5950,2016,ford focus,excellent,4,gas,135064,automatic,sedan,black,0,2019-01-15,80
36057,23900,2015,ford f-150,good,6,gas,89181,automatic,truck,blue,0,2019-02-12,22
36058,14600,2013,chevrolet silverado 1500,excellent,8,gas,122300,automatic,truck,red,1,2018-10-06,50
36059,6995,2009,ford escape,good,6,gas,116710,automatic,SUV,grey,0,2018-09-28,31
36060,6500,2003,ford f250 super duty,excellent,10,gas,110650,automatic,pickup,silver,1,2018-12-28,13
36061,34900,2015,gmc sierra 2500hd,good,8,diesel,139677,automatic,truck,black,1,2019-03-03,42
36062,31900,2015,chevrolet silverado 2500hd,good,8,diesel,154613,automatic,truck,black,1,2018-06-11,54
36063,17900,2013,toyota tacoma,excellent,6,gas,141000,automatic,pickup,blue,1,2018-05-15,46
36064,20900,2013,ford f-350 sd,good,8,diesel,155857,automatic,truck,white,1,2018-05-28,32
36065,15990,2015,chevrolet equinox,good,4,gas,34495,automatic,SUV,black,1,2018-11-09,16
36066,3900,2004,subaru outback,excellent,4,gas,200259,manual,SUV,white,0,2018-07-17,56
36067,29995,2018,chevrolet silverado,like new,8,gas,14000,automatic,truck,white,1,2019-03-05,29
36068,12500,2018,honda civic,good,4,gas,11000,automatic,sedan,grey,0,2018-11-05,21
36069,21950,2013,ford f-150,excellent,6,gas,68870,automatic,truck,silver,1,2018-05-15,49
36070,1500,2004,ford f250,good,8,diesel,274700,automatic,pickup,blue,1,2019-03-10,126
36071,14995,2017,ford escape,good,4,gas,48566,automatic,SUV,black,0,2018-07-18,38
36072,6100,2012,ford fusion se,excellent,4,gas,123000,automatic,sedan,blue,0,2018-05-29,27
36073,7600,2008,jeep grand cherokee,excellent,8,gas,108000,automatic,SUV,silver,1,2019-04-09,7
36074,6100,2009,toyota corolla,excellent,4,gas,107000,automatic,sedan,red,0,2018-11-10,26
36075,15900,2012,chevrolet colorado,excellent,5,gas,55555,automatic,truck,red,1,2018-08-24,55
36076,4500,2012,chevrolet malibu,excellent,6,gas,159582,automatic,sedan,white,0,2018-12-20,27
36077,3900,2007,ford fusion,excellent,4,gas,99515,automatic,sedan,black,0,2018-08-05,39
36078,3500,2008,nissan versa,excellent,4,gas,101852,automatic,sedan,black,0,2019-02-22,13
36079,7999,2015,ford focus se,excellent,4,gas,89167,automatic,sedan,grey,0,2018-10-30,78
36080,26000,2017,ram 1500,good,8,gas,40862,automatic,truck,silver,1,2018-06-18,68
36081,3995,2001,ford f-150,good,8,gas,207269,automatic,truck,black,0,2019-01-19,116
36082,7995,2004,ram 1500,good,8,gas,124449,automatic,truck,grey,1,2018-08-31,39
36083,4995,2002,gmc yukon,good,8,gas,179520,automatic,SUV,grey,1,2018-09-10,35
36084,6495,2002,ford f-250 sd,good,10,gas,158830,automatic,truck,grey,0,2019-01-23,20
36085,7495,2008,dodge dakota,good,6,gas,83278,other,truck,white,1,2018-06-16,21
36086,4995,2005,ford f-150,good,8,gas,138760,automatic,truck,red,1,2018-12-08,113
36087,2995,1999,jeep cherokee,good,6,gas,174640,automatic,SUV,white,1,2018-10-20,24
36088,19495,2016,chevrolet colorado,good,6,gas,65943,automatic,truck,grey,1,2018-10-26,14
36089,11995,2011,ram 1500,good,8,gas,116861,automatic,truck,white,1,2018-12-19,3
36090,19495,2016,chevrolet colorado,good,6,gas,65943,automatic,truck,grey,1,2018-06-05,65
36091,7495,2004,dodge dakota,good,6,gas,83278,other,truck,white,1,2018-05-17,24
36092,8995,2014,chevrolet malibu,good,4,gas,82470,automatic,sedan,blue,0,2018-10-23,13
36093,3495,2010,ford fusion,good,4,gas,175462,automatic,sedan,black,0,2019-02-01,46
36094,3995,2011,nissan altima,good,4,gas,153565,automatic,sedan,white,0,2018-11-13,26
36095,4495,2008,ford escape,good,4,gas,148239,automatic,SUV,grey,0,2019-01-25,21
36096,1500,2004,chevrolet colorado,fair,5,gas,146000,manual,pickup,blue,0,2019-01-20,21
36097,5500,2013,volkswagen passat,good,5,gas,151332,automatic,sedan,white,0,2019-03-29,45
36098,22900,2016,ram 1500,excellent,8,gas,139900,automatic,truck,white,1,2019-02-05,8
36099,2995,2000,chevrolet silverado 1500,good,6,gas,120000,automatic,truck,white,1,2018-06-11,73
36100,8900,2012,hyundai sonata,excellent,4,gas,83000,automatic,sedan,red,0,2019-02-07,31
36101,7000,2010,ford f-150,good,8,gas,203000,automatic,truck,blue,1,2018-07-15,29
36102,13500,2012,jeep grand cherokee laredo,excellent,6,gas,69000,automatic,SUV,grey,1,2019-04-03,44
36103,11995,2004,ford f250,like new,8,gas,140500,automatic,truck,blue,1,2018-09-14,10
36104,4995,2003,chevrolet suburban,good,8,gas,192400,automatic,SUV,black,1,2018-08-07,101
36105,6995,2012,ford focus,like new,4,gas,90173,automatic,hatchback,white,0,2018-06-02,32
36106,6995,2013,dodge grand caravan,excellent,6,gas,144292,automatic,mini-van,black,0,2018-09-25,21
36107,5495,2013,chrysler 200,excellent,4,gas,128702,automatic,sedan,custom,0,2018-10-25,10
36108,4995,2013,ford focus se,excellent,4,gas,109289,automatic,sedan,blue,0,2018-12-01,25
36109,11500,2016,volkswagen jetta,excellent,4,gas,107000,automatic,sedan,blue,0,2018-07-14,12
36110,3900,2012,volkswagen jetta,good,5,gas,140119,automatic,sedan,grey,0,2018-06-29,4
36111,10495,2007,chevrolet silverado 1500,good,8,gas,81000,automatic,truck,blue,1,2018-06-01,31
36112,22799,2014,gmc sierra 1500,like new,8,gas,113000,automatic,truck,blue,1,2018-08-19,17
36113,6500,2012,hyundai sonata,excellent,4,gas,105976,automatic,sedan,blue,0,2018-11-19,18
36114,38899,2014,ram 2500,like new,6,diesel,73800,automatic,truck,grey,1,2019-02-08,15
36115,22899,2012,ram 1500,like new,8,gas,107871,automatic,truck,black,1,2019-01-17,20
36116,22899,2015,ford f-150,like new,8,gas,97000,automatic,truck,white,1,2019-01-10,32
36117,29299,2015,chevrolet tahoe,like new,8,gas,89000,automatic,SUV,grey,1,2018-06-03,26
36118,27999,2014,chevrolet silverado 1500,like new,8,gas,68000,automatic,truck,green,1,2018-10-30,19
36119,18699,2011,gmc sierra 1500,like new,8,gas,104000,automatic,truck,white,1,2018-10-05,7
36120,16199,2010,chevrolet tahoe,like new,8,gas,104800,automatic,SUV,grey,1,2018-11-09,38
36121,28699,2013,jeep wrangler unlimited,like new,6,gas,34000,automatic,SUV,white,1,2018-08-12,0
36122,25499,2007,ram 2500,like new,6,diesel,108900,automatic,truck,silver,1,2018-12-14,15
36123,17999,2016,chrysler 300,like new,6,gas,108933,automatic,sedan,white,1,2019-01-25,97
36124,17999,2009,chevrolet silverado 1500,like new,8,gas,99300,automatic,truck,black,1,2018-11-10,17
36125,5995,2007,toyota sienna,excellent,6,gas,121783,automatic,van,grey,0,2019-03-08,54
36126,3650,2010,dodge grand caravan,good,6,gas,188239,automatic,van,black,0,2019-02-26,59
36127,15,2007,chevrolet silverado 1500,good,8,gas,120000,automatic,offroad,white,1,2019-01-13,99
36128,7895,2013,volkswagen passat,excellent,5,gas,84905,automatic,sedan,grey,0,2019-02-15,30
36129,9000,2008,chevrolet silverado,good,8,gas,191000,automatic,truck,brown,0,2018-12-05,19
36130,14995,2012,chevrolet silverado 1500,good,8,gas,114587,automatic,truck,grey,1,2018-09-11,50
36131,13889,2005,gmc sierra 2500hd,good,8,gas,95914,automatic,truck,custom,1,2019-04-17,38
36132,5995,2012,ford focus se,excellent,4,gas,93593,automatic,sedan,grey,0,2019-04-07,25
36133,12400,2005,ford f-250,excellent,8,diesel,195000,automatic,truck,blue,1,2018-06-21,36
36134,21995,2018,nissan rogue,like new,4,gas,13201,automatic,wagon,red,0,2018-10-17,14
36135,1900,2008,honda civic lx,good,4,gas,97874,automatic,sedan,blue,0,2018-11-25,109
36136,3900,2005,jeep grand cherokee,good,8,gas,202144,automatic,SUV,blue,1,2018-05-13,11
36137,6450,2012,nissan altima,good,4,gas,106261,automatic,sedan,silver,0,2019-03-26,17
36138,48000,2018,chevrolet silverado,like new,8,diesel,36000,automatic,pickup,white,1,2018-10-26,8
36139,15295,2018,nissan sentra,excellent,4,gas,43307,automatic,sedan,silver,0,2018-05-24,53
36140,11999,2008,toyota tundra,excellent,8,gas,184320,automatic,truck,silver,0,2019-04-05,20
36141,15226,2008,jeep wrangler,excellent,6,gas,52636,manual,SUV,white,1,2018-05-18,56
36142,5495,2013,chrysler 200,excellent,4,gas,128702,automatic,sedan,custom,0,2019-03-08,15
36143,7000,2009,chevrolet silverado,good,6,gas,134000,automatic,pickup,white,1,2018-07-21,46
36144,10400,2007,cadillac escalade,good,8,gas,113015,automatic,SUV,white,1,2018-11-25,50
36145,11652,2004,gmc sierra 2500hd,excellent,8,diesel,186589,automatic,truck,silver,1,2018-12-28,17
36146,5495,2010,ford f150,good,8,gas,170733,automatic,truck,black,1,2018-10-25,1
36147,28175,2017,chevrolet silverado 1500,excellent,8,other,56916,automatic,truck,silver,1,2018-11-14,71
36148,6900,2013,chevrolet impala,good,6,gas,120946,automatic,sedan,red,0,2019-01-29,73
36149,8695,2013,chevrolet equinox,good,4,gas,106187,automatic,SUV,black,0,2018-05-03,22
36150,20000,2004,ford f350 super duty,excellent,12,diesel,144000,automatic,truck,grey,1,2019-03-29,24
36151,5000,1987,toyota 4runner,good,6,gas,250,manual,SUV,grey,1,2019-02-24,6
36152,14000,2006,ford f-250,good,8,diesel,162391,automatic,truck,silver,1,2018-06-15,7
36153,14995,2003,chevrolet silverado,excellent,8,diesel,227000,automatic,pickup,red,1,2018-08-28,26
